Timestamp,Name,CPU,Memory
2024-10-31 04:47:33,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 04:47:37,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 04:47:41,samdul-load_balancer-1,0.15%,85.98%
2024-10-31 04:47:45,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 04:47:49,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 04:47:53,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 04:47:57,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 04:48:01,samdul-load_balancer-1,0.16%,85.98%
2024-10-31 04:48:05,samdul-load_balancer-1,0.13%,85.98%
2024-10-31 04:48:09,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 04:48:13,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 04:48:17,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 04:48:21,samdul-load_balancer-1,0.15%,85.98%
2024-10-31 04:48:25,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 04:48:29,samdul-load_balancer-1,0.13%,85.98%
2024-10-31 04:48:33,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 04:48:37,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 04:48:41,samdul-load_balancer-1,0.14%,85.98%
2024-10-31 04:48:45,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 04:48:49,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 04:48:53,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 04:48:57,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 04:49:01,samdul-load_balancer-1,0.15%,85.98%
2024-10-31 04:49:06,samdul-load_balancer-1,0.13%,85.98%
2024-10-31 04:49:10,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 04:49:14,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 04:49:18,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 04:49:22,samdul-load_balancer-1,0.16%,85.98%
2024-10-31 04:49:26,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 04:49:30,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 04:49:34,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 04:49:38,samdul-load_balancer-1,0.13%,85.98%
2024-10-31 04:49:42,samdul-load_balancer-1,0.14%,85.98%
2024-10-31 04:49:46,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 04:49:50,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 04:49:54,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 04:49:58,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 04:50:02,samdul-load_balancer-1,0.15%,85.98%
2024-10-31 04:50:06,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 04:50:10,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 04:50:14,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 04:50:18,samdul-load_balancer-1,0.13%,85.98%
2024-10-31 04:50:22,samdul-load_balancer-1,0.15%,85.98%
2024-10-31 04:50:26,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 04:50:30,samdul-load_balancer-1,0.10%,85.98%
2024-10-31 04:50:34,samdul-load_balancer-1,0.13%,85.98%
2024-10-31 04:50:38,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 04:50:42,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 04:50:46,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 04:50:50,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 04:50:54,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 04:50:58,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 04:51:02,samdul-load_balancer-1,0.13%,85.98%
2024-10-31 04:51:06,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 04:51:10,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 04:51:14,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 04:51:18,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 04:51:22,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 04:51:26,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 04:51:30,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 04:51:34,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 04:51:38,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 04:51:42,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 04:51:46,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 04:51:50,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 04:51:54,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 04:51:58,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 04:52:02,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 04:52:06,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 04:52:10,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 04:52:14,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 04:52:18,samdul-load_balancer-1,0.13%,85.98%
2024-10-31 04:52:22,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 04:52:26,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 04:52:30,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 04:52:34,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 04:52:38,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 04:52:42,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 04:52:46,samdul-load_balancer-1,0.10%,85.98%
2024-10-31 04:52:50,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 04:52:54,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 04:52:58,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 04:53:02,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 04:53:06,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 04:53:10,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 04:53:14,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 04:53:18,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 04:53:22,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 04:53:26,samdul-load_balancer-1,0.10%,85.98%
2024-10-31 04:53:30,samdul-load_balancer-1,0.15%,85.98%
2024-10-31 04:53:34,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 04:53:38,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 04:53:42,samdul-load_balancer-1,0.10%,85.98%
2024-10-31 04:53:46,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 04:53:50,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 04:53:54,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 04:53:58,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 04:54:02,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 04:54:06,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 04:54:10,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 04:54:14,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 04:54:18,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 04:54:22,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 04:54:26,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 04:54:30,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 04:54:34,samdul-load_balancer-1,0.10%,85.98%
2024-10-31 04:54:38,samdul-load_balancer-1,0.10%,85.98%
2024-10-31 04:54:42,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 04:54:46,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 04:54:50,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 04:54:55,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 04:54:59,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 04:55:03,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 04:55:07,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 04:55:11,samdul-load_balancer-1,0.10%,85.98%
2024-10-31 04:55:15,samdul-load_balancer-1,0.10%,85.98%
2024-10-31 04:55:19,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 04:55:23,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 04:55:27,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 04:55:31,samdul-load_balancer-1,0.16%,85.98%
2024-10-31 04:55:35,samdul-load_balancer-1,0.13%,85.98%
2024-10-31 04:55:39,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 04:55:43,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 04:55:47,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 04:55:51,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 04:55:55,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 04:55:59,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 04:56:03,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 04:56:07,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 04:56:11,samdul-load_balancer-1,0.20%,85.98%
2024-10-31 04:56:15,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 04:56:19,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 04:56:23,samdul-load_balancer-1,0.10%,85.98%
2024-10-31 04:56:27,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 04:56:31,samdul-load_balancer-1,0.13%,85.98%
2024-10-31 04:56:35,samdul-load_balancer-1,0.13%,85.98%
2024-10-31 04:56:39,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 04:56:43,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 04:56:47,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 04:56:51,samdul-load_balancer-1,0.15%,85.98%
2024-10-31 04:56:55,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 04:56:59,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 04:57:03,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 04:57:07,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 04:57:11,samdul-load_balancer-1,0.15%,85.98%
2024-10-31 04:57:15,samdul-load_balancer-1,0.10%,85.98%
2024-10-31 04:57:19,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 04:57:23,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 04:57:27,samdul-load_balancer-1,0.10%,85.98%
2024-10-31 04:57:31,samdul-load_balancer-1,0.19%,85.98%
2024-10-31 04:57:35,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 04:57:39,samdul-load_balancer-1,0.10%,85.98%
2024-10-31 04:57:43,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 04:57:47,samdul-load_balancer-1,0.10%,85.98%
2024-10-31 04:57:51,samdul-load_balancer-1,0.15%,85.98%
2024-10-31 04:57:55,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 04:57:59,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 04:58:03,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 04:58:07,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 04:58:11,samdul-load_balancer-1,0.23%,85.98%
2024-10-31 04:58:15,samdul-load_balancer-1,0.10%,85.98%
2024-10-31 04:58:19,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 04:58:23,samdul-load_balancer-1,0.10%,85.98%
2024-10-31 04:58:27,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 04:58:31,samdul-load_balancer-1,0.16%,85.98%
2024-10-31 04:58:35,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 04:58:39,samdul-load_balancer-1,0.10%,85.98%
2024-10-31 04:58:43,samdul-load_balancer-1,0.10%,85.98%
2024-10-31 04:58:47,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 04:58:51,samdul-load_balancer-1,0.15%,85.98%
2024-10-31 04:58:55,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 04:58:59,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 04:59:03,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 04:59:07,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 04:59:11,samdul-load_balancer-1,0.17%,85.98%
2024-10-31 04:59:15,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 04:59:19,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 04:59:23,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 04:59:27,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 04:59:31,samdul-load_balancer-1,0.13%,85.98%
2024-10-31 04:59:35,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 04:59:39,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 04:59:43,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 04:59:47,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 04:59:51,samdul-load_balancer-1,0.15%,85.98%
2024-10-31 04:59:55,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 04:59:59,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 05:00:03,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 05:00:07,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 05:00:11,samdul-load_balancer-1,0.24%,85.98%
2024-10-31 05:00:15,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 05:00:19,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 05:00:23,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 05:00:27,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 05:00:31,samdul-load_balancer-1,0.16%,85.98%
2024-10-31 05:00:36,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 05:00:40,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 05:00:44,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 05:00:48,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 05:00:52,samdul-load_balancer-1,0.13%,85.98%
2024-10-31 05:00:56,samdul-load_balancer-1,0.10%,85.98%
2024-10-31 05:01:00,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 05:01:04,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 05:01:08,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 05:01:12,samdul-load_balancer-1,0.15%,85.98%
2024-10-31 05:01:16,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 05:01:20,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 05:01:24,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 05:01:28,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 05:01:32,samdul-load_balancer-1,0.15%,85.98%
2024-10-31 05:01:36,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 05:01:40,samdul-load_balancer-1,0.13%,85.98%
2024-10-31 05:01:44,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 05:01:48,samdul-load_balancer-1,0.13%,85.98%
2024-10-31 05:01:52,samdul-load_balancer-1,0.17%,85.98%
2024-10-31 05:01:56,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 05:02:00,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 05:02:04,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 05:02:08,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 05:02:12,samdul-load_balancer-1,0.14%,85.98%
2024-10-31 05:02:16,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 05:02:20,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 05:02:24,samdul-load_balancer-1,0.10%,85.98%
2024-10-31 05:02:28,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 05:02:32,samdul-load_balancer-1,0.14%,85.98%
2024-10-31 05:02:36,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 05:02:40,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 05:02:44,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 05:02:48,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 05:02:52,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 05:02:56,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 05:03:00,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 05:03:04,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 05:03:08,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 05:03:12,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 05:03:16,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 05:03:20,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 05:03:24,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 05:03:28,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 05:03:32,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 05:03:36,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 05:03:40,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 05:03:44,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 05:03:48,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 05:03:52,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 05:03:56,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 05:04:00,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 05:04:04,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 05:04:08,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 05:04:12,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 05:04:16,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 05:04:20,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 05:04:24,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 05:04:28,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 05:04:32,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 05:04:36,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 05:04:40,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 05:04:44,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 05:04:48,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 05:04:52,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 05:04:56,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 05:05:00,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 05:05:04,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 05:05:08,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 05:05:12,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 05:05:16,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 05:05:20,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 05:05:24,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 05:05:28,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 05:05:32,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 05:05:36,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 05:05:40,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 05:05:44,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 05:05:48,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 05:05:52,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 05:05:56,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 05:06:00,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 05:06:04,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 05:06:08,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 05:06:12,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 05:06:16,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 05:06:20,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 05:06:24,samdul-load_balancer-1,0.10%,85.98%
2024-10-31 05:06:29,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 05:06:33,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 05:06:37,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 05:06:41,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 05:06:45,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 05:06:49,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 05:06:53,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 05:06:57,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 05:07:01,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 05:07:05,samdul-load_balancer-1,0.13%,85.98%
2024-10-31 05:07:09,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 05:07:13,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 05:07:17,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 05:07:21,samdul-load_balancer-1,0.13%,85.98%
2024-10-31 05:07:25,samdul-load_balancer-1,0.13%,85.98%
2024-10-31 05:07:29,samdul-load_balancer-1,0.13%,85.98%
2024-10-31 05:07:33,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 05:07:37,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 05:07:41,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 05:07:45,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 05:07:49,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 05:07:53,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 05:07:57,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 05:08:01,samdul-load_balancer-1,0.12%,85.98%
2024-10-31 05:08:05,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 05:08:09,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 05:08:13,samdul-load_balancer-1,0.11%,85.98%
2024-10-31 05:08:17,--,--,--
2024-10-31 05:08:20,--,--,--
